key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,drown
21, 1, 21, 154, 1, 0, 54, 1
21, 1, 24, 115, 1, 0, 54, 1
21, 1, 24, 95, 0, 0, 54, 0
21, 1, 22, 83, 2, 0, 54, 1
21, 1, 22, 51, 0, 0, 54, 1
21, 1, 23, 37, 0, 0, 54, 1
21, 1, 24, 100, 2, 1, 54, 1
21, 1, 24, 100, 0, 0, 54, 0
21, 1, 24, 100, 0, 0, 54, 0
21, 1, 20, 100, 0, 0, 54, 0
21, 1, 20, 100, 0, 0, 54, 0
21, 1, 23, 100, 0, 0, 54, 0
21, 1, 23, 100, 0, 0, 54, 0
21, 1, 24, 100, 0, 0, 54, 0
21, 1, 22, 94, 0, 0, 54, 1
21, 1, 20, 240, 5, 2, 54, 1
21, 1, 24, 200, 1, 0, 54, 0
21, 1, 24, 100, 0, 0, 54, 0
21, 1, 22, 200, 1, 0, 54, 0
21, 1, 24, 100, 0, 0, 54, 0
21, 1, 22, 97, 0, 0, 54, 1
21, 1, 22, 98, 3, 0, 54, 1
21, 1, 20, 244, 5, 2, 54, 1
21, 1, 25, 100, 0, 0, 54, 0
21, 1, 22, 99, 1, 0, 54, 1
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 23, 70, 1, 0, 55, 1
21, 1, 21, 244, 2, 1, 55, 0
21, 1, 21, 200, 1, 0, 55, 0
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 300, 2, 1, 55, 0
21, 1, 23, 100, 0, 0, 55, 0
21, 1, 19, 322, 5, 2, 55, 1
21, 1, 22, 281, 4, 1, 55, 1
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 89, 0, 0, 55, 1
21, 1, 23, 221, 2, 1, 55, 1
21, 1, 22, 119, 1, 0, 55, 1
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 37, 0, 0, 55, 1
21, 1, 22, 205, 2, 1, 55, 1
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 30, 0, 0, 55, 1
21, 1, 21, 307, 6, 3, 55, 1
21, 1, 24, 25, 0, 0, 55, 1
21, 1, 22, 239, 2, 1, 55, 1
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 96, 1, 0, 55, 1
21, 1, 20, 243, 4, 2, 55, 1
21, 1, 20, 183, 1, 0, 55, 1
21, 1, 24, 105, 1, 0, 55, 1
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 23, 100, 0, 0, 55, 0
21, 1, 23, 97, 0, 0, 55, 1
21, 1, 24, 86, 2, 1, 55, 1
21, 1, 23, 29, 0, 0, 55, 1
21, 1, 23, 306, 4, 2, 55, 1
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 23, 280, 2, 1, 55, 0
21, 1, 23, 100, 0, 0, 55, 0
21, 1, 23, 100, 0, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 23, 100, 0, 0, 55, 0
21, 1, 21, 80, 2, 1, 55, 1
21, 1, 22, 15, 0, 0, 55, 1
21, 1, 21, 100, 0, 0, 55, 0
21, 1, 21, 100, 0, 0, 55, 0
21, 1, 23, 39, 0, 0, 55, 1
21, 1, 20, 100, 0, 0, 55, 0
21, 1, 23, 100, 0, 0, 55, 0
21, 1, 23, 100, 0, 0, 55, 0
21, 1, 23, 56, 2, 1, 55, 1
21, 1, 23, 40, 1, 0, 55, 1
21, 1, 21, 367, 4, 1, 55, 1
21, 1, 22, 68, 0, 0, 55, 1
21, 1, 21, 220, 2, 1, 55, 1
21, 1, 24, 105, 1, 0, 55, 1
21, 1, 20, 385, 10, 1, 55, 1
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 21, 64, 2, 1, 55, 1
21, 1, 23, 58, 0, 0, 55, 1
21, 1, 20, 241, 4, 0, 55, 1
21, 1, 23, 76, 0, 0, 55, 1
21, 1, 22, 252, 5, 2, 55, 1
21, 1, 24, 99, 2, 1, 55, 1
21, 1, 22, 237, 3, 1, 55, 1
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 21, 263, 6, 3, 55, 1
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 23, 100, 1, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 21, 200, 1, 0, 55, 0
21, 1, 25, 15, 0, 0, 55, 1
21, 1, 21, 183, 1, 0, 55, 1
21, 1, 21, 100, 0, 0, 55, 0
21, 1, 21, 100, 0, 0, 55, 0
21, 1, 22, 99, 0, 0, 55, 0
21, 1, 25, 33, 0, 0, 55, 1
21, 1, 22, 392, 4, 2, 55, 1
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 242, 4, 2, 55, 1
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 24, 100, 0, 0, 55, 0
21, 1, 23, 119, 1, 0, 55, 1
21, 1, 22, 266, 3, 1, 55, 0
21, 1, 21, 236, 3, 1, 55, 1
21, 1, 21, 100, 0, 0, 55, 0
21, 1, 21, 100, 0, 0, 55, 0
21, 1, 22, 51, 0, 0, 55, 1
21, 1, 21, 100, 0, 0, 55, 0
21, 1, 20, 200, 1, 0, 55, 0
21, 1, 23, 100, 0, 0, 55, 0
21, 1, 23, 100, 0, 0, 55, 0
21, 1, 23, 100, 0, 0, 55, 0
21, 1, 23, 188, 5, 2, 55, 1
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 100, 0, 0, 55, 0
21, 1, 22, 200, 1, 0, 55, 0
21, 1, 22, 200, 1, 0, 55, 0
21, 1, 22, 200, 1, 0, 55, 0
21, 1, 22, 243, 3, 1, 56, 1
21, 1, 23, 143, 2, 1, 56, 1
21, 1, 23, 115, 1, 0, 56, 1
21, 1, 21, 100, 0, 0, 56, 0
21, 1, 23, 32, 0, 0, 56, 1
21, 1, 21, 246, 3, 0, 56, 1
21, 1, 23, 295, 2, 1, 56, 0
21, 1, 21, 382, 8, 4, 56, 1
21, 1, 24, 100, 0, 0, 56, 0
21, 1, 24, 100, 0, 0, 56, 0
21, 1, 23, 100, 0, 0, 56, 0
21, 1, 22, 49, 2, 1, 56, 1
21, 1, 25, 19, 0, 0, 56, 1
21, 1, 20, 238, 2, 1, 56, 0
21, 1, 23, 34, 0, 0, 56, 1
21, 1, 22, 32, 0, 0, 56, 1
21, 1, 20, 299, 2, 1, 56, 0
21, 1, 23, 136, 1, 0, 56, 1
21, 1, 20, 21, 0, 0, 56, 1
21, 1, 19, 323, 3, 1, 56, 1
21, 1, 21, 100, 0, 0, 56, 0
21, 1, 21, 100, 0, 0, 56, 0
21, 1, 24, 74, 1, 0, 56, 1
21, 1, 23, 29, 1, 0, 56, 1
21, 1, 23, 200, 1, 0, 56, 0
21, 1, 23, 44, 0, 0, 56, 1
21, 1, 21, 358, 5, 2, 56, 0
21, 1, 20, 24, 1, 0, 56, 1
21, 1, 24, 190, 3, 0, 56, 1
21, 1, 20, 185, 3, 1, 56, 1
21, 1, 21, 100, 0, 0, 56, 0
21, 1, 25, 42, 1, 0, 56, 1
21, 1, 20, 142, 2, 1, 56, 1
21, 1, 23, 100, 0, 0, 56, 0
21, 1, 23, 100, 0, 0, 56, 0
21, 1, 22, 100, 0, 0, 56, 0
21, 1, 21, 26, 0, 0, 56, 1
21, 1, 23, 100, 0, 0, 56, 0
21, 1, 24, 84, 1, 0, 56, 1
21, 1, 23, 71, 0, 0, 56, 1
21, 1, 24, 65, 0, 0, 56, 1
21, 1, 23, 39, 0, 0, 56, 1
21, 1, 23, 18, 0, 0, 56, 1
21, 1, 22, 274, 3, 1, 56, 1
21, 1, 25, 100, 0, 0, 56, 0
21, 1, 25, 100, 0, 0, 56, 0
21, 1, 22, 56, 1, 0, 56, 1
21, 1, 21, 384, 5, 2, 56, 1
21, 1, 23, 200, 1, 0, 56, 0
21, 1, 24, 87, 0, 0, 56, 1
21, 1, 25, 100, 0, 0, 56, 0
21, 1, 25, 100, 0, 0, 56, 0
21, 1, 24, 33, 1, 0, 56, 1
21, 1, 23, 322, 3, 1, 56, 0
21, 1, 24, 227, 4, 2, 56, 1
21, 1, 23, 61, 0, 0, 56, 1
21, 1, 26, 32, 0, 0, 56, 1
21, 1, 22, 312, 3, 1, 56, 1
21, 1, 21, 311, 4, 2, 56, 1
21, 1, 24, 100, 0, 0, 56, 0
21, 1, 24, 100, 0, 0, 56, 0
21, 1, 24, 100, 0, 0, 56, 0
21, 1, 24, 100, 0, 0, 56, 0
21, 1, 24, 100, 0, 0, 56, 0
21, 1, 21, 74, 0, 0, 56, 1
21, 1, 22, 135, 1, 0, 56, 1
21, 1, 20, 200, 1, 0, 56, 0
21, 1, 20, 200, 2, 1, 56, 0
21, 1, 22, 183, 3, 1, 56, 1
21, 1, 22, 222, 4, 2, 56, 1
21, 1, 23, 100, 0, 0, 56, 0
21, 1, 23, 100, 0, 0, 56, 0
21, 1, 23, 61, 0, 0, 56, 1
21, 1, 23, 100, 0, 0, 56, 0
21, 1, 23, 100, 0, 0, 56, 0
21, 1, 24, 200, 1, 0, 56, 0
21, 1, 22, 200, 1, 0, 56, 0
21, 1, 21, 142, 1, 0, 56, 1
21, 1, 24, 100, 0, 0, 56, 0
21, 1, 24, 100, 0, 0, 56, 0
21, 1, 24, 100, 0, 0, 56, 0
21, 1, 23, 168, 2, 1, 56, 1
21, 1, 24, 54, 0, 0, 56, 1
21, 1, 24, 157, 4, 2, 56, 1
21, 1, 23, 100, 0, 0, 56, 0
21, 1, 23, 21, 0, 0, 56, 1
21, 1, 21, 285, 2, 1, 56, 0
21, 1, 23, 125, 1, 0, 56, 1
21, 1, 19, 409, 7, 3, 56, 1
21, 1, 23, 70, 3, 1, 56, 1
21, 1, 24, 200, 1, 0, 56, 0
21, 1, 23, 15, 0, 0, 56, 1
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 26, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 24, 57, 0, 0, 57, 1
21, 1, 22, 196, 4, 2, 57, 1
21, 1, 24, 100, 1, 0, 57, 0
21, 1, 23, 27, 0, 0, 57, 1
21, 1, 20, 365, 5, 2, 57, 1
21, 1, 23, 107, 1, 0, 57, 1
21, 1, 25, 100, 0, 0, 57, 0
21, 1, 23, 31, 0, 0, 57, 1
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 23, 255, 2, 0, 57, 1
21, 1, 21, 100, 0, 0, 57, 0
21, 1, 21, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 25, 87, 1, 0, 57, 1
21, 1, 23, 73, 0, 0, 57, 1
21, 1, 22, 50, 0, 0, 57, 1
21, 1, 22, 200, 2, 1, 57, 1
21, 1, 23, 286, 5, 1, 57, 1
21, 1, 24, 74, 0, 0, 57, 1
21, 1, 24, 74, 0, 0, 57, 1
21, 1, 23, 19, 0, 0, 57, 1
21, 1, 23, 365, 10, 5, 57, 0
21, 1, 26, 100, 0, 0, 57, 0
21, 1, 21, 29, 0, 0, 57, 1
21, 1, 22, 284, 3, 0, 57, 1
21, 1, 22, 114, 1, 0, 57, 1
21, 1, 21, 346, 3, 1, 57, 1
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 25, 60, 0, 0, 57, 1
21, 1, 23, 285, 2, 1, 57, 0
21, 1, 23, 255, 4, 0, 57, 1
21, 1, 23, 64, 0, 0, 57, 1
21, 1, 21, 283, 5, 2, 57, 1
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 25, 46, 0, 0, 57, 1
21, 1, 25, 100, 0, 0, 57, 0
21, 1, 24, 69, 0, 0, 57, 1
21, 1, 25, 47, 0, 0, 57, 1
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 25, 100, 0, 0, 57, 0
21, 1, 20, 200, 1, 0, 57, 0
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 23, 250, 2, 1, 57, 1
21, 1, 22, 350, 9, 4, 57, 1
21, 1, 25, 134, 1, 0, 57, 1
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 22, 100, 0, 0, 57, 0
21, 1, 23, 59, 1, 0, 57, 1
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 23, 312, 4, 2, 57, 1
21, 1, 26, 82, 1, 0, 57, 1
21, 1, 26, 100, 0, 0, 57, 0
21, 1, 23, 93, 0, 0, 57, 1
21, 1, 25, 42, 0, 0, 57, 1
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 22, 43, 0, 0, 57, 1
21, 1, 24, 33, 0, 0, 57, 1
21, 1, 19, 394, 5, 2, 57, 1
21, 1, 20, 210, 2, 0, 57, 1
21, 1, 24, 200, 1, 0, 57, 0
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 23, 100, 0, 0, 57, 0
21, 1, 24, 34, 0, 0, 57, 1
21, 1, 24, 23, 0, 0, 57, 1
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 25, 100, 0, 0, 57, 0
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 23, 59, 0, 0, 57, 1
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 22, 431, 7, 3, 57, 1
21, 1, 20, 348, 3, 1, 57, 0
21, 1, 23, 103, 2, 1, 57, 1
21, 1, 25, 100, 0, 0, 57, 0
21, 1, 24, 303, 3, 1, 57, 0
21, 1, 23, 277, 4, 2, 57, 1
21, 1, 22, 200, 1, 0, 57, 0
21, 1, 22, 205, 3, 1, 57, 1
21, 1, 20, 100, 0, 0, 57, 0
21, 1, 23, 59, 2, 1, 57, 1
21, 1, 25, 241, 2, 1, 57, 1
21, 1, 23, 87, 0, 0, 57, 1
21, 1, 22, 68, 0, 0, 57, 1
21, 1, 25, 32, 1, 0, 57, 1
21, 1, 24, 100, 0, 0, 57, 0
21, 1, 23, 90, 2, 1, 57, 1
21, 1, 24, 109, 1, 0, 57, 1
21, 1, 20, 105, 2, 1, 57, 1
21, 1, 21, 100, 0, 0, 57, 0
21, 1, 23, 144, 2, 1, 57, 1
21, 1, 22, 368, 4, 2, 58, 1
21, 1, 23, 336, 5, 2, 58, 1
21, 1, 23, 200, 1, 0, 58, 0
21, 1, 26, 100, 1, 0, 58, 0
21, 1, 26, 100, 0, 0, 58, 0
21, 1, 23, 100, 0, 0, 58, 0
21, 1, 24, 100, 1, 0, 58, 0
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 26, 100, 0, 0, 58, 0
21, 1, 25, 22, 0, 0, 58, 1
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 23, 100, 0, 0, 58, 0
21, 1, 23, 100, 0, 0, 58, 0
21, 1, 23, 100, 0, 0, 58, 0
21, 1, 25, 100, 0, 0, 58, 0
21, 1, 25, 100, 0, 0, 58, 0
21, 1, 23, 21, 0, 0, 58, 1
21, 1, 21, 349, 3, 1, 58, 1
21, 1, 23, 200, 1, 0, 58, 0
21, 1, 23, 78, 0, 0, 58, 1
21, 1, 22, 264, 3, 1, 58, 1
21, 1, 24, 152, 1, 0, 58, 1
21, 1, 20, 310, 3, 1, 58, 1
21, 1, 24, 300, 2, 1, 58, 0
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 22, 219, 2, 1, 58, 1
21, 1, 21, 232, 3, 1, 58, 1
21, 1, 24, 112, 1, 0, 58, 1
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 24, 159, 1, 0, 58, 1
21, 1, 25, 34, 1, 0, 58, 1
21, 1, 22, 366, 6, 3, 58, 1
21, 1, 25, 76, 0, 0, 58, 1
21, 1, 25, 190, 2, 1, 58, 1
21, 1, 23, 110, 1, 0, 58, 1
21, 1, 26, 98, 0, 0, 58, 0
21, 1, 23, 100, 0, 0, 58, 0
21, 1, 26, 100, 0, 0, 58, 0
21, 1, 23, 100, 0, 0, 58, 0
21, 1, 25, 79, 1, 0, 58, 1
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 21, 100, 0, 0, 58, 0
21, 1, 23, 59, 0, 0, 58, 1
21, 1, 25, 100, 0, 0, 58, 0
21, 1, 23, 239, 2, 1, 58, 0
21, 1, 25, 100, 0, 0, 58, 0
21, 1, 25, 100, 0, 0, 58, 0
21, 1, 23, 28, 0, 0, 58, 1
21, 1, 23, 336, 5, 2, 58, 1
21, 1, 23, 100, 0, 0, 58, 0
21, 1, 24, 154, 2, 1, 58, 1
21, 1, 23, 151, 1, 0, 58, 1
21, 1, 25, 17, 0, 0, 58, 1
21, 1, 25, 200, 1, 0, 58, 0
21, 1, 23, 100, 0, 0, 58, 0
21, 1, 24, 331, 5, 1, 58, 1
21, 1, 25, 100, 0, 0, 58, 0
21, 1, 25, 100, 0, 0, 58, 0
21, 1, 24, 22, 0, 0, 58, 1
21, 1, 22, 124, 1, 0, 58, 1
21, 1, 23, 89, 4, 2, 58, 1
21, 1, 21, 40, 0, 0, 58, 1
21, 1, 27, 36, 0, 0, 58, 1
21, 1, 23, 320, 4, 0, 58, 1
21, 1, 21, 100, 0, 0, 58, 0
21, 1, 21, 100, 0, 0, 58, 0
21, 1, 24, 230, 7, 3, 58, 1
21, 1, 22, 264, 2, 1, 58, 0
21, 1, 23, 105, 3, 1, 58, 1
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 23, 69, 1, 0, 58, 1
21, 1, 24, 253, 5, 2, 58, 1
21, 1, 23, 263, 2, 1, 58, 0
21, 1, 24, 200, 1, 0, 58, 0
21, 1, 24, 200, 1, 0, 58, 0
21, 1, 24, 200, 1, 0, 58, 0
21, 1, 23, 186, 5, 2, 58, 1
21, 1, 24, 26, 0, 0, 58, 1
21, 1, 25, 51, 0, 0, 58, 1
21, 1, 25, 100, 0, 0, 58, 1
21, 1, 25, 100, 0, 0, 58, 0
21, 1, 25, 100, 1, 0, 58, 0
21, 1, 22, 100, 0, 0, 58, 0
21, 1, 22, 100, 0, 0, 58, 0
21, 1, 22, 100, 0, 0, 58, 0
21, 1, 25, 22, 0, 0, 58, 1
21, 1, 24, 18, 0, 0, 58, 1
21, 1, 24, 269, 3, 1, 58, 1
21, 1, 22, 258, 5, 2, 58, 1
21, 1, 23, 100, 0, 0, 58, 0
21, 1, 23, 100, 0, 0, 58, 0
21, 1, 25, 35, 1, 0, 58, 1
21, 1, 25, 75, 0, 0, 58, 1
21, 1, 22, 260, 6, 3, 58, 1
21, 1, 24, 100, 0, 0, 58, 0
21, 1, 24, 89, 1, 0, 58, 1
21, 1, 24, 76, 1, 0, 58, 1
21, 1, 24, 256, 5, 2, 59, 1
21, 1, 24, 65, 0, 0, 59, 1
21, 1, 22, 123, 1, 0, 59, 1
21, 1, 25, 89, 0, 0, 59, 1
21, 1, 24, 74, 0, 0, 59, 1
21, 1, 22, 408, 5, 2, 59, 1
21, 1, 22, 107, 1, 0, 59, 1
21, 1, 21, 127, 1, 0, 59, 1
21, 1, 23, 124, 2, 0, 59, 1
21, 1, 26, 100, 0, 0, 59, 0
21, 1, 23, 80, 0, 0, 59, 1
21, 1, 22, 200, 1, 0, 59, 0
21, 1, 21, 100, 0, 0, 59, 0
21, 1, 20, 429, 4, 2, 59, 0
21, 1, 24, 309, 5, 2, 59, 1
21, 1, 22, 301, 7, 0, 59, 1
21, 1, 23, 53, 0, 0, 59, 1
21, 1, 24, 200, 1, 0, 59, 0
21, 1, 24, 330, 3, 1, 59, 1
21, 1, 26, 135, 1, 0, 59, 1
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 23, 166, 2, 1, 59, 1
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 24, 67, 0, 0, 59, 1
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 24, 97, 1, 0, 59, 1
21, 1, 22, 95, 0, 0, 59, 0
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 25, 51, 0, 0, 59, 1
21, 1, 23, 154, 1, 0, 59, 1
21, 1, 25, 154, 3, 0, 59, 1
21, 1, 23, 118, 4, 2, 59, 1
21, 1, 25, 54, 0, 0, 59, 1
21, 1, 22, 121, 5, 2, 59, 1
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 24, 43, 0, 0, 59, 1
21, 1, 26, 201, 2, 1, 59, 1
21, 1, 24, 147, 3, 1, 59, 1
21, 1, 23, 100, 0, 0, 59, 0
21, 1, 23, 100, 0, 0, 59, 0
21, 1, 24, 48, 0, 0, 59, 1
21, 1, 20, 394, 3, 1, 59, 1
21, 1, 21, 131, 1, 0, 59, 1
21, 1, 25, 222, 5, 2, 59, 1
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 22, 200, 1, 0, 59, 0
21, 1, 23, 100, 0, 0, 59, 0
21, 1, 23, 300, 2, 1, 59, 0
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 26, 26, 0, 0, 59, 1
21, 1, 22, 146, 1, 0, 59, 1
21, 1, 23, 100, 0, 0, 59, 0
21, 1, 23, 75, 0, 0, 59, 1
21, 1, 24, 23, 0, 0, 59, 1
21, 1, 24, 103, 1, 0, 59, 1
21, 1, 21, 359, 3, 1, 59, 1
21, 1, 24, 235, 3, 1, 59, 1
21, 1, 24, 179, 2, 1, 59, 1
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 23, 78, 4, 2, 59, 1
21, 1, 23, 200, 1, 0, 59, 0
21, 1, 23, 100, 0, 0, 59, 0
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 26, 31, 0, 0, 59, 1
21, 1, 23, 37, 0, 0, 59, 1
21, 1, 24, 432, 5, 0, 59, 1
21, 1, 28, 24, 0, 0, 59, 1
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 24, 200, 1, 0, 59, 0
21, 1, 24, 200, 2, 1, 59, 0
21, 1, 24, 200, 1, 0, 59, 1
21, 1, 24, 100, 0, 0, 59, 1
21, 1, 26, 200, 1, 0, 59, 0
21, 1, 23, 100, 0, 0, 59, 0
21, 1, 23, 100, 0, 0, 59, 0
21, 1, 24, 124, 1, 0, 59, 1
21, 1, 21, 354, 10, 4, 59, 1
21, 1, 22, 414, 7, 3, 59, 1
21, 1, 23, 39, 1, 0, 59, 1
21, 1, 24, 100, 0, 0, 59, 0
21, 1, 24, 35, 1, 0, 59, 1
21, 1, 20, 200, 1, 0, 59, 0
21, 1, 24, 17, 0, 0, 59, 1
21, 1, 26, 171, 1, 0, 59, 1
21, 1, 26, 46, 0, 0, 59, 1
21, 1, 23, 167, 1, 0, 59, 1
21, 1, 25, 100, 0, 0, 59, 0
21, 1, 21, 100, 0, 0, 59, 0
21, 1, 24, 368, 3, 1, 59, 1
21, 1, 21, 200, 1, 0, 60, 0
21, 1, 23, 132, 3, 1, 60, 1
21, 1, 23, 100, 0, 0, 60, 0
21, 1, 23, 100, 0, 0, 60, 0
21, 1, 27, 100, 0, 0, 60, 0
21, 1, 23, 100, 0, 0, 60, 0
21, 1, 23, 100, 0, 0, 60, 0
21, 1, 21, 305, 4, 2, 60, 1
21, 1, 22, 247, 2, 1, 60, 1
21, 1, 24, 142, 1, 0, 60, 1
21, 1, 22, 14, 0, 0, 60, 1
21, 1, 23, 251, 2, 1, 60, 0
21, 1, 24, 200, 1, 0, 60, 0
21, 1, 23, 100, 0, 0, 60, 0
21, 1, 24, 82, 0, 0, 60, 1
21, 1, 25, 100, 0, 0, 60, 0
21, 1, 25, 100, 0, 0, 60, 0
21, 1, 26, 100, 0, 0, 60, 0
21, 1, 26, 100, 0, 0, 60, 0
21, 1, 24, 87, 0, 0, 60, 1
21, 1, 25, 100, 0, 0, 60, 0
21, 1, 22, 357, 4, 2, 60, 1
21, 1, 26, 63, 0, 0, 60, 1
21, 1, 21, 158, 2, 1, 60, 1
21, 1, 24, 100, 0, 0, 60, 0
21, 1, 25, 99, 2, 1, 60, 1
21, 1, 23, 179, 1, 0, 60, 1
21, 1, 27, 100, 0, 0, 60, 0
21, 1, 27, 100, 0, 0, 60, 0
21, 1, 25, 36, 0, 0, 60, 1
21, 1, 25, 100, 0, 0, 60, 0
21, 1, 25, 100, 0, 0, 60, 0
21, 1, 24, 100, 0, 0, 60, 0
21, 1, 23, 146, 1, 0, 60, 1
21, 1, 22, 265, 3, 1, 60, 1
21, 1, 24, 153, 3, 1, 60, 1
21, 1, 24, 100, 0, 0, 60, 0
21, 1, 24, 100, 0, 0, 60, 0
21, 1, 25, 100, 0, 0, 60, 0
21, 1, 23, 267, 4, 2, 60, 1
21, 1, 23, 185, 1, 0, 60, 1
21, 1, 25, 157, 2, 1, 60, 1
21, 1, 22, 177, 3, 1, 60, 1
21, 1, 23, 55, 0, 0, 60, 1
21, 1, 24, 100, 0, 0, 60, 0
21, 1, 24, 51, 0, 0, 60, 1
21, 1, 24, 29, 0, 0, 60, 1
21, 1, 20, 376, 4, 2, 60, 0
21, 1, 23, 269, 4, 2, 60, 1
21, 1, 23, 200, 1, 0, 60, 0
21, 1, 23, 270, 2, 1, 60, 0
21, 1, 22, 254, 2, 0, 60, 1
21, 1, 24, 100, 0, 0, 60, 0
21, 1, 25, 28, 0, 0, 60, 1
21, 1, 26, 26, 1, 0, 60, 1
21, 1, 25, 96, 1, 0, 60, 1
21, 1, 22, 100, 0, 0, 60, 0
21, 1, 22, 100, 0, 0, 60, 0
21, 1, 26, 28, 0, 0, 60, 1
21, 1, 23, 100, 0, 0, 60, 0
21, 1, 24, 23, 0, 0, 60, 1
21, 1, 24, 23, 0, 0, 60, 1
21, 1, 26, 30, 0, 0, 60, 1
21, 1, 22, 307, 5, 2, 60, 1
21, 1, 25, 100, 0, 0, 60, 0
21, 1, 25, 100, 0, 0, 60, 0
21, 1, 25, 100, 0, 0, 60, 0
21, 1, 27, 100, 0, 0, 60, 0
21, 1, 22, 415, 7, 0, 60, 1
