key,generation,grandChild,survivedTime,eatenTrees,reproduced,reproducedMutual,timeOfDeath,causeOfDeath,fitness,newLevel
196, 1, 46, 222, 1, 0, 0, 272, 1, 5, 0
196, 1, 45, 139, 1, 0, 0, 272, 1, 3, 0
196, 1, 45, 139, 0, 0, 0, 272, 1, 2, 0
196, 1, 46, 139, 0, 0, 0, 272, 1, 2, 0
196, 1, 47, 12, 0, 0, 0, 272, 2, 0, 0
196, 1, 46, 116, 4, 0, 0, 273, 2, 6, 0
196, 1, 46, 60, 0, 0, 0, 273, 2, 1, 0
196, 1, 45, 235, 2, 0, 0, 273, 1, 6, 0
196, 1, 46, 2, 0, 0, 0, 273, 2, 0, 0
196, 1, 46, 2, 0, 0, 0, 273, 2, 0, 0
196, 1, 46, 140, 1, 0, 0, 273, 1, 3, 0
196, 1, 46, 8, 1, 0, 0, 273, 2, 1, 0
196, 1, 47, 25, 0, 0, 0, 273, 2, 0, 0
196, 1, 46, 15, 0, 0, 0, 273, 2, 0, 0
196, 1, 47, 42, 2, 0, 0, 273, 2, 2, 0
196, 1, 47, 18, 0, 0, 0, 273, 2, 0, 0
196, 1, 46, 233, 1, 0, 0, 273, 1, 5, 0
196, 1, 46, 143, 0, 0, 0, 273, 1, 2, 0
196, 1, 46, 240, 5, 0, 0, 273, 2, 9, 0
196, 1, 47, 83, 2, 0, 0, 273, 2, 3, 0
196, 1, 46, 154, 2, 0, 1, 273, 2, 8, 0
196, 1, 47, 58, 2, 0, 0, 273, 2, 3, 0
196, 1, 46, 22, 0, 0, 0, 273, 2, 0, 0
196, 1, 46, 283, 9, 0, 0, 273, 2, 14, 0
196, 1, 46, 144, 1, 0, 0, 273, 1, 3, 0
196, 1, 47, 52, 0, 0, 0, 273, 2, 1, 0
196, 1, 46, 33, 0, 0, 0, 273, 2, 0, 0
196, 1, 45, 243, 11, 0, 1, 273, 2, 18, 0
196, 1, 47, 60, 1, 0, 0, 273, 2, 2, 0
196, 1, 46, 36, 0, 0, 0, 273, 2, 0, 0
196, 1, 46, 23, 0, 0, 0, 273, 2, 0, 0
196, 1, 46, 10, 0, 0, 0, 273, 2, 0, 0
196, 1, 46, 139, 0, 0, 0, 273, 1, 2, 0
196, 1, 47, 90, 4, 0, 1, 273, 2, 8, 0
196, 1, 45, 338, 4, 0, 1, 273, 2, 13, 0
196, 1, 46, 254, 8, 0, 1, 273, 2, 16, 0
196, 1, 46, 41, 0, 0, 0, 273, 2, 0, 0
196, 1, 45, 312, 5, 0, 1, 273, 2, 14, 0
196, 1, 47, 10, 1, 0, 0, 273, 2, 1, 0
196, 1, 45, 709, 13, 0, 2, 273, 2, 33, 0
196, 1, 47, 35, 0, 0, 0, 273, 2, 0, 0
196, 1, 46, 20, 0, 0, 0, 273, 2, 0, 0
196, 1, 45, 273, 2, 0, 1, 273, 2, 10, 0
196, 1, 45, 210, 2, 0, 1, 273, 2, 9, 0
196, 1, 47, 63, 4, 0, 0, 273, 2, 5, 0
196, 1, 46, 382, 3, 0, 1, 273, 1, 13, 0
196, 1, 47, 55, 0, 0, 0, 274, 2, 1, 0
196, 1, 46, 47, 1, 0, 0, 274, 2, 1, 0
196, 1, 45, 196, 5, 0, 0, 274, 2, 8, 0
196, 1, 47, 105, 3, 0, 0, 274, 2, 5, 0
196, 1, 46, 273, 5, 0, 1, 274, 2, 13, 0
196, 1, 46, 50, 0, 0, 0, 274, 2, 1, 0
196, 1, 47, 143, 0, 0, 0, 274, 1, 2, 0
196, 1, 47, 62, 2, 0, 0, 274, 2, 3, 0
196, 1, 46, 4, 0, 0, 0, 274, 2, 0, 0
196, 1, 45, 281, 2, 0, 0, 274, 1, 7, 0
196, 1, 47, 150, 0, 0, 0, 274, 1, 3, 0
196, 1, 47, 145, 3, 0, 0, 274, 2, 5, 0
196, 1, 47, 84, 1, 0, 0, 274, 2, 2, 0
196, 1, 46, 48, 3, 0, 0, 274, 2, 3, 0
196, 1, 46, 58, 0, 0, 0, 274, 2, 1, 0
196, 1, 45, 223, 1, 0, 0, 274, 1, 5, 0
196, 1, 47, 95, 0, 0, 0, 274, 2, 1, 0
196, 1, 46, 43, 0, 0, 0, 274, 2, 0, 0
196, 1, 47, 21, 3, 0, 0, 274, 2, 3, 0
196, 1, 45, 258, 3, 0, 0, 274, 2, 8, 0
196, 1, 47, 137, 0, 0, 0, 274, 1, 2, 0
196, 1, 46, 114, 0, 0, 0, 274, 2, 2, 0
196, 1, 47, 36, 3, 0, 0, 274, 2, 3, 0
196, 1, 46, 71, 0, 0, 0, 274, 2, 1, 0
196, 1, 47, 126, 2, 0, 0, 274, 2, 4, 0
196, 1, 47, 124, 0, 0, 0, 274, 2, 2, 0
196, 1, 46, 116, 4, 0, 0, 274, 2, 6, 0
196, 1, 46, 68, 3, 0, 0, 274, 2, 4, 0
196, 1, 46, 47, 0, 0, 0, 274, 2, 0, 0
196, 1, 46, 19, 3, 0, 0, 274, 2, 3, 0
196, 1, 46, 18, 0, 0, 0, 274, 2, 0, 0
196, 1, 46, 15, 0, 0, 0, 274, 2, 0, 0
196, 1, 46, 10, 3, 0, 0, 274, 2, 3, 0
196, 1, 46, 56, 0, 0, 0, 274, 2, 1, 0
196, 1, 46, 20, 0, 0, 0, 274, 2, 0, 0
196, 1, 46, 10, 2, 0, 0, 274, 2, 2, 0
196, 1, 46, 185, 7, 0, 1, 274, 2, 13, 0
196, 1, 46, 78, 2, 0, 0, 274, 2, 3, 0
196, 1, 46, 5, 0, 0, 0, 274, 2, 0, 0
196, 1, 47, 70, 4, 0, 0, 275, 2, 5, 0
196, 1, 47, 145, 0, 0, 0, 275, 1, 2, 0
196, 1, 47, 139, 0, 0, 0, 275, 1, 2, 0
196, 1, 46, 24, 2, 0, 0, 275, 2, 2, 0
196, 1, 45, 417, 9, 0, 2, 275, 2, 23, 0
196, 1, 46, 218, 6, 0, 0, 275, 2, 10, 0
196, 1, 47, 77, 2, 0, 0, 275, 2, 3, 0
196, 1, 46, 12, 0, 0, 0, 275, 2, 0, 0
196, 1, 46, 137, 6, 0, 2, 275, 2, 14, 0
196, 1, 47, 62, 1, 0, 0, 275, 2, 2, 0
196, 1, 47, 49, 4, 0, 0, 275, 2, 4, 0
196, 1, 47, 159, 4, 0, 1, 275, 2, 10, 0
196, 1, 46, 140, 2, 0, 1, 275, 2, 7, 0
196, 1, 46, 85, 1, 0, 0, 275, 2, 2, 0
196, 1, 46, 84, 2, 0, 0, 275, 2, 3, 0
196, 1, 46, 4, 0, 0, 0, 275, 2, 0, 0
196, 1, 46, 48, 0, 0, 0, 275, 2, 0, 0
196, 1, 46, 214, 6, 0, 0, 275, 2, 10, 0
196, 1, 47, 55, 2, 0, 0, 275, 2, 3, 0
196, 1, 46, 435, 6, 0, 1, 275, 2, 17, 0
196, 1, 46, 5, 1, 0, 0, 275, 2, 1, 0
196, 1, 46, 139, 0, 0, 0, 275, 1, 2, 0
196, 1, 46, 8, 1, 0, 0, 275, 2, 1, 0
196, 1, 46, 221, 13, 0, 0, 275, 2, 17, 0
196, 1, 47, 67, 1, 0, 0, 275, 2, 2, 0
196, 1, 48, 2, 0, 0, 0, 275, 2, 0, 0
196, 1, 45, 426, 11, 0, 0, 275, 2, 19, 0
196, 1, 46, 323, 2, 0, 1, 276, 1, 11, 0
196, 1, 47, 70, 2, 0, 0, 276, 2, 3, 0
196, 1, 46, 33, 1, 0, 0, 276, 2, 1, 0
196, 1, 47, 113, 5, 0, 0, 276, 2, 7, 0
196, 1, 46, 100, 3, 0, 0, 276, 2, 5, 0
196, 1, 47, 64, 1, 0, 0, 276, 2, 2, 0
196, 1, 46, 64, 2, 0, 1, 276, 2, 6, 0
196, 1, 46, 60, 1, 0, 0, 276, 2, 2, 0
196, 1, 46, 59, 0, 0, 0, 276, 2, 1, 0
196, 1, 46, 46, 2, 0, 0, 276, 2, 2, 0
196, 1, 46, 25, 1, 0, 0, 276, 2, 1, 0
196, 1, 46, 26, 1, 0, 0, 276, 2, 1, 0
196, 1, 48, 7, 1, 0, 0, 276, 2, 1, 0
196, 1, 46, 4, 0, 0, 0, 276, 2, 0, 0
196, 1, 46, 36, 0, 0, 0, 276, 2, 0, 0
196, 1, 47, 204, 8, 0, 0, 276, 2, 12, 0
196, 1, 47, 75, 2, 0, 0, 276, 2, 3, 0
196, 1, 46, 33, 2, 0, 0, 276, 2, 2, 0
196, 1, 47, 197, 2, 0, 1, 276, 2, 8, 0
196, 1, 46, 10, 0, 0, 0, 276, 2, 0, 0
196, 1, 47, 139, 0, 0, 0, 276, 1, 2, 0
196, 1, 46, 32, 2, 0, 0, 276, 2, 2, 0
196, 1, 47, 6, 0, 0, 0, 276, 2, 0, 0
196, 1, 47, 146, 8, 0, 1, 276, 2, 13, 0
196, 1, 48, 22, 1, 0, 0, 276, 2, 1, 0
196, 1, 47, 208, 5, 0, 0, 276, 2, 9, 0
196, 1, 46, 171, 4, 0, 0, 276, 2, 7, 0
196, 1, 46, 61, 1, 0, 0, 276, 2, 2, 0
196, 1, 48, 27, 1, 0, 0, 276, 2, 1, 0
196, 1, 46, 58, 0, 0, 0, 276, 2, 1, 0
196, 1, 46, 42, 0, 0, 0, 276, 2, 0, 0
196, 1, 48, 33, 0, 0, 0, 276, 2, 0, 0
196, 1, 48, 30, 2, 0, 0, 276, 2, 2, 0
196, 1, 47, 8, 0, 0, 0, 276, 2, 0, 0
196, 1, 47, 144, 1, 0, 0, 277, 2, 3, 0
196, 1, 46, 143, 3, 0, 1, 277, 2, 8, 0
196, 1, 46, 139, 0, 0, 0, 277, 1, 2, 0
196, 1, 46, 88, 1, 0, 0, 277, 2, 2, 0
196, 1, 48, 34, 0, 0, 0, 277, 2, 0, 0
196, 1, 47, 114, 1, 0, 0, 277, 2, 3, 0
196, 1, 46, 77, 0, 0, 0, 277, 2, 1, 0
196, 1, 48, 12, 0, 0, 0, 277, 2, 0, 0
196, 1, 46, 367, 6, 0, 1, 277, 2, 16, 0
196, 1, 46, 147, 1, 0, 0, 277, 2, 3, 0
196, 1, 46, 122, 0, 0, 0, 277, 1, 2, 0
196, 1, 46, 79, 1, 0, 0, 277, 2, 2, 0
196, 1, 48, 43, 0, 0, 0, 277, 2, 0, 0
196, 1, 45, 432, 5, 0, 0, 277, 1, 13, 0
196, 1, 47, 168, 5, 0, 0, 277, 2, 8, 0
196, 1, 47, 54, 1, 0, 0, 277, 2, 2, 0
196, 1, 47, 203, 1, 0, 0, 277, 2, 5, 0
196, 1, 46, 148, 1, 0, 0, 277, 2, 3, 0
196, 1, 47, 119, 4, 0, 0, 277, 2, 6, 0
196, 1, 47, 35, 0, 0, 0, 277, 2, 0, 0
196, 1, 47, 26, 0, 0, 0, 277, 2, 0, 0
196, 1, 45, 492, 12, 0, 0, 277, 2, 21, 0
196, 1, 47, 8, 0, 0, 0, 277, 2, 0, 0
196, 1, 46, 88, 2, 0, 0, 277, 2, 3, 0
196, 1, 47, 43, 3, 0, 0, 277, 2, 3, 0
196, 1, 48, 20, 0, 0, 0, 277, 2, 0, 0
196, 1, 46, 97, 5, 0, 0, 277, 2, 6, 0
196, 1, 46, 276, 2, 0, 0, 277, 1, 7, 0
196, 1, 46, 50, 0, 0, 0, 277, 2, 1, 0
196, 1, 48, 58, 1, 0, 0, 277, 2, 2, 0
196, 1, 46, 94, 2, 0, 0, 277, 2, 3, 0
196, 1, 47, 248, 1, 0, 0, 278, 1, 5, 0
196, 1, 46, 105, 0, 0, 0, 278, 2, 2, 0
196, 1, 46, 294, 4, 0, 0, 278, 2, 9, 0
196, 1, 46, 90, 2, 0, 0, 278, 2, 3, 0
196, 1, 47, 27, 0, 0, 0, 278, 2, 0, 0
196, 1, 47, 55, 2, 0, 0, 278, 2, 3, 0
196, 1, 47, 48, 1, 0, 0, 278, 2, 1, 0
196, 1, 46, 273, 7, 0, 1, 278, 2, 15, 0
196, 1, 46, 152, 2, 0, 1, 278, 2, 8, 0
196, 1, 47, 56, 1, 0, 0, 278, 2, 2, 0
196, 1, 48, 30, 0, 0, 0, 278, 2, 0, 0
196, 1, 46, 177, 5, 0, 1, 278, 2, 11, 0
196, 1, 46, 89, 3, 0, 0, 278, 2, 4, 0
196, 1, 47, 59, 3, 0, 0, 278, 2, 4, 0
196, 1, 47, 16, 0, 0, 0, 278, 2, 0, 0
196, 1, 48, 78, 3, 0, 0, 278, 2, 4, 0
196, 1, 46, 138, 0, 0, 0, 278, 1, 2, 0
196, 1, 47, 255, 5, 0, 2, 278, 2, 16, 0
196, 1, 46, 125, 5, 0, 1, 278, 2, 10, 0
196, 1, 46, 116, 0, 0, 0, 278, 2, 2, 0
196, 1, 47, 26, 1, 0, 0, 278, 2, 1, 0
196, 1, 46, 122, 2, 0, 0, 278, 2, 4, 0
196, 1, 46, 172, 3, 0, 0, 278, 2, 6, 0
196, 1, 48, 51, 2, 0, 0, 278, 2, 3, 0
196, 1, 46, 134, 6, 0, 0, 278, 2, 8, 0
196, 1, 48, 49, 0, 0, 0, 278, 2, 0, 0
196, 1, 47, 38, 0, 0, 0, 279, 2, 0, 0
196, 1, 46, 91, 0, 0, 0, 279, 2, 1, 0
196, 1, 47, 76, 5, 0, 0, 279, 2, 6, 0
196, 1, 48, 58, 0, 0, 0, 279, 2, 1, 0
196, 1, 48, 50, 1, 0, 0, 279, 2, 2, 0
196, 1, 47, 50, 3, 0, 0, 279, 2, 4, 0
196, 1, 47, 31, 1, 0, 0, 279, 2, 1, 0
196, 1, 46, 139, 0, 0, 0, 279, 1, 2, 0
196, 1, 47, 72, 7, 0, 0, 279, 2, 8, 0
196, 1, 47, 50, 1, 0, 0, 279, 2, 2, 0
196, 1, 47, 4, 0, 0, 0, 279, 2, 0, 0
196, 1, 46, 130, 0, 0, 0, 279, 1, 2, 0
196, 1, 47, 2, 0, 0, 0, 279, 2, 0, 0
196, 1, 47, 25, 4, 0, 0, 279, 2, 4, 0
196, 1, 47, 18, 0, 0, 0, 279, 2, 0, 0
196, 1, 46, 320, 9, 0, 1, 279, 2, 18, 1
196, 1, 46, 212, 3, 0, 1, 279, 2, 10, 0
196, 1, 47, 50, 2, 0, 0, 279, 2, 3, 0
196, 1, 47, 29, 2, 0, 0, 279, 2, 2, 0
196, 1, 47, 12, 0, 0, 0, 279, 2, 0, 0
196, 1, 46, 119, 3, 0, 0, 279, 2, 5, 0
196, 1, 47, 88, 0, 0, 0, 279, 2, 1, 0
196, 1, 47, 42, 2, 0, 0, 279, 2, 2, 0
196, 1, 47, 34, 1, 0, 0, 279, 2, 1, 0
196, 1, 47, 26, 0, 0, 0, 279, 2, 0, 0
196, 1, 48, 10, 0, 0, 0, 279, 2, 0, 0
196, 1, 47, 215, 2, 0, 1, 279, 2, 9, 0
196, 1, 46, 187, 4, 0, 0, 279, 2, 7, 0
196, 1, 47, 37, 0, 0, 0, 279, 2, 0, 0
196, 1, 47, 25, 0, 0, 0, 279, 2, 0, 0
196, 1, 46, 211, 2, 0, 0, 279, 1, 6, 0
196, 1, 48, 109, 3, 0, 0, 279, 2, 5, 0
196, 1, 47, 5, 0, 0, 0, 279, 2, 0, 0
196, 1, 47, 36, 1, 0, 0, 279, 2, 1, 0
196, 1, 47, 272, 3, 0, 1, 279, 2, 11, 0
196, 1, 47, 235, 2, 0, 1, 279, 1, 9, 0
196, 1, 47, 25, 1, 0, 0, 279, 2, 1, 0
196, 1, 47, 40, 2, 0, 0, 279, 2, 2, 0
196, 1, 48, 12, 1, 0, 0, 279, 2, 1, 0
196, 1, 47, 21, 0, 0, 0, 279, 2, 0, 0
196, 1, 47, 38, 0, 0, 0, 279, 2, 0, 0
196, 1, 48, 18, 2, 0, 0, 279, 2, 2, 0
196, 1, 47, 13, 0, 0, 0, 279, 2, 0, 0
196, 1, 47, 38, 0, 0, 0, 279, 2, 0, 0
196, 1, 48, 7, 1, 0, 0, 280, 2, 1, 0
196, 1, 47, 196, 4, 0, 0, 280, 2, 7, 0
196, 1, 47, 83, 2, 0, 0, 280, 2, 3, 0
196, 1, 47, 66, 2, 0, 0, 280, 2, 3, 0
196, 1, 46, 184, 4, 0, 0, 280, 2, 7, 0
196, 1, 48, 133, 1, 0, 0, 280, 2, 3, 0
196, 1, 46, 127, 2, 0, 0, 280, 2, 4, 0
196, 1, 48, 90, 3, 0, 0, 280, 2, 4, 0
196, 1, 46, 193, 5, 0, 0, 280, 2, 8, 0
196, 1, 46, 154, 4, 0, 0, 280, 2, 7, 0
196, 1, 48, 6, 0, 0, 0, 280, 2, 0, 0
196, 1, 47, 44, 0, 0, 0, 280, 2, 0, 0
196, 1, 48, 33, 0, 0, 0, 280, 2, 0, 0
196, 1, 47, 209, 5, 0, 0, 280, 2, 9, 0
196, 1, 46, 184, 2, 0, 0, 280, 2, 5, 0
196, 1, 46, 173, 6, 0, 2, 280, 2, 15, 0
196, 1, 48, 140, 0, 0, 0, 280, 1, 2, 0
196, 1, 47, 68, 1, 0, 0, 280, 2, 2, 0
196, 1, 48, 101, 2, 0, 0, 280, 2, 4, 0
196, 1, 47, 35, 1, 0, 0, 280, 2, 1, 0
196, 1, 46, 157, 5, 0, 1, 280, 2, 11, 0
196, 1, 47, 70, 0, 0, 0, 280, 2, 1, 0
196, 1, 47, 2, 0, 0, 0, 280, 2, 0, 0
196, 1, 47, 51, 1, 0, 0, 280, 2, 2, 0
196, 1, 48, 46, 1, 0, 0, 280, 2, 1, 0
196, 1, 48, 147, 0, 0, 0, 280, 1, 2, 0
196, 1, 45, 389, 6, 0, 2, 280, 2, 19, 0
196, 1, 47, 13, 0, 0, 0, 280, 2, 0, 0
196, 1, 47, 283, 5, 0, 0, 280, 1, 10, 0
196, 1, 47, 15, 1, 0, 0, 280, 2, 1, 0
196, 1, 46, 208, 5, 0, 0, 280, 2, 9, 0
196, 1, 47, 17, 0, 0, 0, 281, 2, 0, 0
196, 1, 47, 2, 0, 0, 0, 281, 2, 0, 0
196, 1, 48, 155, 5, 0, 0, 281, 2, 8, 0
196, 1, 48, 25, 1, 0, 0, 281, 2, 1, 0
196, 1, 47, 4, 0, 0, 0, 281, 2, 0, 0
196, 1, 47, 280, 4, 0, 0, 281, 2, 9, 0
196, 1, 46, 147, 0, 0, 0, 281, 2, 2, 0
196, 1, 47, 112, 1, 0, 0, 281, 2, 3, 0
196, 1, 47, 8, 0, 0, 0, 281, 2, 0, 0
196, 1, 47, 53, 0, 0, 0, 281, 2, 1, 0
196, 1, 46, 191, 1, 0, 0, 281, 1, 4, 0
196, 1, 46, 179, 4, 0, 1, 281, 2, 10, 0
196, 1, 47, 2, 0, 0, 0, 281, 2, 0, 0
196, 1, 47, 325, 2, 0, 1, 281, 1, 11, 0
196, 1, 46, 171, 3, 0, 1, 281, 2, 9, 0
196, 1, 47, 78, 4, 0, 1, 281, 2, 8, 0
196, 1, 47, 17, 0, 0, 0, 281, 2, 0, 0
196, 1, 47, 25, 3, 0, 0, 281, 2, 3, 0
196, 1, 47, 262, 2, 0, 1, 281, 2, 10, 0
196, 1, 47, 9, 0, 0, 0, 281, 2, 0, 0
196, 1, 48, 38, 3, 0, 0, 281, 2, 3, 0
196, 1, 47, 119, 0, 0, 0, 281, 1, 2, 0
196, 1, 48, 50, 2, 0, 0, 281, 2, 3, 0
196, 1, 47, 86, 1, 0, 0, 281, 2, 2, 0
196, 1, 48, 39, 1, 0, 0, 281, 2, 1, 0
196, 1, 46, 280, 3, 0, 0, 281, 2, 8, 0
196, 1, 46, 290, 3, 0, 1, 281, 2, 11, 0
196, 1, 46, 245, 7, 0, 1, 281, 2, 14, 0
196, 1, 46, 180, 4, 0, 1, 281, 2, 10, 0
196, 1, 47, 102, 2, 0, 1, 281, 2, 7, 0
196, 1, 47, 80, 2, 0, 0, 281, 2, 3, 0
196, 1, 48, 68, 3, 0, 0, 281, 2, 4, 0
196, 1, 47, 31, 0, 0, 0, 281, 2, 0, 0
196, 1, 47, 17, 0, 0, 0, 281, 2, 0, 0
196, 1, 47, 13, 0, 0, 0, 281, 2, 0, 0
196, 1, 48, 150, 0, 0, 0, 282, 1, 3, 0
196, 1, 47, 2, 0, 0, 0, 282, 2, 0, 0
196, 1, 47, 328, 6, 0, 1, 282, 2, 15, 0
196, 1, 47, 118, 2, 0, 0, 282, 2, 4, 0
196, 1, 47, 74, 1, 0, 0, 282, 2, 2, 0
196, 1, 47, 165, 5, 0, 0, 282, 2, 8, 0
196, 1, 47, 20, 2, 0, 0, 282, 2, 2, 0
196, 1, 47, 6, 0, 0, 0, 282, 2, 0, 0
196, 1, 47, 138, 3, 0, 1, 282, 2, 8, 0
196, 1, 46, 276, 2, 0, 1, 282, 1, 10, 0
196, 1, 47, 9, 0, 0, 0, 282, 2, 0, 0
196, 1, 46, 227, 4, 0, 0, 282, 2, 8, 0
196, 1, 48, 91, 1, 0, 0, 282, 2, 2, 0
196, 1, 47, 40, 2, 0, 0, 282, 2, 2, 0
196, 1, 46, 299, 7, 0, 2, 282, 2, 18, 0
196, 1, 47, 172, 2, 0, 0, 282, 2, 5, 0
196, 1, 47, 43, 2, 0, 0, 282, 2, 2, 0
196, 1, 47, 12, 0, 0, 0, 282, 2, 0, 0
196, 1, 47, 266, 3, 0, 1, 282, 2, 11, 0
196, 1, 47, 38, 1, 0, 0, 282, 2, 1, 0
196, 1, 47, 155, 1, 0, 0, 282, 2, 4, 0
196, 1, 47, 125, 3, 0, 1, 282, 2, 8, 0
196, 1, 47, 120, 2, 0, 1, 282, 2, 7, 0
196, 1, 47, 61, 2, 0, 0, 282, 2, 3, 0
196, 1, 47, 20, 2, 0, 0, 282, 2, 2, 0
196, 1, 47, 389, 17, 0, 0, 282, 2, 24, 0
196, 1, 47, 41, 1, 0, 0, 282, 2, 1, 0
196, 1, 47, 21, 1, 0, 0, 282, 2, 1, 0
196, 1, 47, 7, 0, 0, 0, 282, 2, 0, 0
196, 1, 46, 316, 3, 0, 1, 282, 1, 12, 0
196, 1, 47, 178, 3, 0, 1, 282, 2, 9, 0
196, 1, 47, 146, 1, 0, 0, 282, 2, 3, 0
196, 1, 48, 113, 0, 0, 0, 282, 2, 2, 0
196, 1, 47, 95, 2, 0, 0, 282, 2, 3, 0
196, 1, 47, 41, 0, 0, 0, 282, 2, 0, 0
196, 1, 47, 14, 0, 0, 0, 282, 2, 0, 0
196, 1, 47, 146, 4, 0, 1, 283, 2, 9, 0
196, 1, 47, 27, 0, 0, 0, 283, 2, 0, 0
196, 1, 47, 120, 1, 0, 0, 283, 2, 3, 0
196, 1, 48, 81, 5, 0, 0, 283, 2, 6, 0
196, 1, 47, 28, 2, 0, 0, 283, 2, 2, 0
196, 1, 48, 2, 0, 0, 0, 283, 2, 0, 0
196, 1, 48, 2, 1, 0, 0, 283, 2, 1, 0
196, 1, 48, 100, 1, 0, 0, 283, 2, 3, 0
196, 1, 48, 5, 0, 0, 0, 283, 2, 0, 0
196, 1, 47, 55, 2, 0, 1, 283, 2, 6, 0
196, 1, 47, 383, 7, 0, 2, 283, 2, 20, 0
196, 1, 46, 256, 2, 0, 1, 283, 1, 10, 0
196, 1, 47, 179, 2, 0, 0, 283, 2, 5, 0
196, 1, 47, 75, 3, 0, 0, 283, 2, 4, 0
196, 1, 48, 197, 2, 0, 0, 283, 2, 5, 0
196, 1, 47, 72, 3, 0, 1, 283, 2, 7, 0
196, 1, 46, 322, 5, 0, 0, 283, 1, 11, 0
196, 1, 46, 229, 5, 0, 0, 283, 2, 9, 0
196, 1, 48, 139, 0, 0, 0, 283, 1, 2, 0
196, 1, 48, 139, 0, 0, 0, 283, 1, 2, 0
196, 1, 48, 139, 0, 0, 0, 283, 1, 2, 0
196, 1, 46, 283, 4, 0, 1, 283, 2, 12, 0
196, 1, 47, 138, 0, 0, 0, 284, 1, 2, 0
196, 1, 48, 2, 1, 0, 0, 284, 2, 1, 0
196, 1, 48, 139, 0, 0, 0, 284, 1, 2, 0
196, 1, 48, 140, 0, 0, 0, 284, 1, 2, 0
196, 1, 45, 588, 7, 0, 1, 284, 1, 21, 0
196, 1, 47, 155, 1, 0, 0, 284, 2, 4, 0
196, 1, 47, 66, 0, 0, 0, 284, 2, 1, 0
196, 1, 48, 35, 0, 0, 0, 284, 2, 0, 0
196, 1, 47, 61, 1, 0, 0, 284, 2, 2, 0
196, 1, 48, 42, 0, 0, 0, 284, 2, 0, 0
196, 1, 48, 12, 0, 0, 0, 284, 2, 0, 0
196, 1, 48, 42, 2, 0, 0, 284, 2, 2, 0
196, 1, 47, 263, 4, 0, 1, 284, 2, 12, 0
196, 1, 46, 286, 3, 0, 1, 284, 1, 11, 0
196, 1, 47, 100, 0, 0, 0, 284, 2, 2, 0
196, 1, 47, 392, 7, 0, 1, 284, 2, 17, 0
196, 1, 47, 206, 1, 0, 0, 284, 1, 5, 0
196, 1, 48, 36, 1, 0, 0, 284, 2, 1, 0
196, 1, 47, 54, 1, 0, 0, 284, 2, 2, 0
196, 1, 47, 50, 1, 0, 0, 284, 2, 2, 0
196, 1, 47, 219, 2, 0, 0, 284, 2, 6, 0
196, 1, 47, 57, 0, 0, 0, 284, 2, 1, 0
196, 1, 48, 52, 2, 0, 0, 284, 2, 3, 0
196, 1, 46, 259, 5, 0, 0, 284, 2, 10, 0
196, 1, 47, 150, 0, 0, 0, 284, 1, 3, 0
196, 1, 47, 72, 0, 0, 0, 284, 2, 1, 0
196, 1, 48, 23, 1, 0, 0, 284, 2, 1, 0
196, 1, 47, 85, 0, 0, 0, 284, 2, 1, 0
196, 1, 48, 58, 1, 0, 0, 284, 2, 2, 0
196, 1, 48, 28, 2, 0, 0, 284, 2, 2, 0
196, 1, 48, 141, 0, 0, 0, 284, 1, 2, 0
196, 1, 47, 109, 1, 0, 0, 285, 2, 3, 0
196, 1, 49, 19, 0, 0, 0, 285, 2, 0, 0
196, 1, 47, 139, 0, 0, 0, 285, 1, 2, 0
196, 1, 47, 168, 2, 0, 0, 285, 2, 5, 0
196, 1, 48, 57, 1, 0, 0, 285, 2, 2, 0
196, 1, 48, 2, 0, 0, 0, 285, 2, 0, 0
196, 1, 47, 199, 2, 0, 0, 285, 1, 5, 0
196, 1, 47, 134, 2, 0, 0, 285, 2, 4, 0
196, 1, 49, 32, 0, 0, 0, 285, 2, 0, 0
196, 1, 47, 91, 1, 0, 0, 285, 2, 2, 0
196, 1, 48, 59, 0, 0, 0, 285, 2, 1, 0
196, 1, 47, 139, 0, 0, 0, 285, 1, 2, 0
196, 1, 48, 160, 4, 0, 0, 285, 2, 7, 0
196, 1, 47, 147, 0, 0, 0, 285, 1, 2, 0
196, 1, 47, 96, 3, 0, 1, 285, 2, 7, 0
196, 1, 47, 95, 2, 0, 0, 285, 2, 3, 0
196, 1, 49, 40, 1, 0, 0, 285, 2, 1, 0
196, 1, 47, 218, 4, 0, 2, 285, 2, 14, 0
196, 1, 47, 136, 3, 0, 0, 285, 2, 5, 0
196, 1, 47, 140, 1, 0, 0, 285, 1, 3, 0
196, 1, 48, 8, 0, 0, 0, 285, 2, 0, 0
196, 1, 47, 139, 0, 0, 0, 285, 1, 2, 0
196, 1, 48, 86, 3, 0, 0, 285, 2, 4, 0
196, 1, 47, 157, 5, 0, 0, 285, 2, 8, 0
196, 1, 49, 47, 0, 0, 0, 285, 2, 0, 0
196, 1, 48, 20, 0, 0, 0, 285, 2, 0, 0
196, 1, 49, 48, 1, 0, 0, 285, 2, 1, 0
196, 1, 47, 188, 1, 0, 0, 285, 1, 4, 0
196, 1, 48, 8, 1, 0, 0, 285, 2, 1, 0
196, 1, 47, 199, 1, 0, 0, 285, 1, 4, 0
196, 1, 48, 275, 4, 0, 1, 285, 2, 12, 0
196, 1, 48, 175, 3, 0, 1, 285, 2, 9, 0
196, 1, 48, 44, 2, 0, 0, 285, 2, 2, 0
